"NP109AE",10,328025,188193,"W92000004","","","","W06000022","W05000847"
"NP109AF",10,327975,188451,"W92000004","","","","W06000022","W05000847"
"NP109AG",10,327585,188926,"W92000004","","","","W06000022","W05000847"
"NP109AH",10,327906,188429,"W92000004","","","","W06000022","W05000847"
"NP109AJ",10,327879,188456,"W92000004","","","","W06000022","W05000847"
"NP109AL",10,327802,188515,"W92000004","","","","W06000022","W05000847"
"NP109AN",10,327773,188384,"W92000004","","","","W06000022","W05000847"
"NP109AP",10,327720,188478,"W92000004","","","","W06000022","W05000847"
"NP109AQ",10,327482,188502,"W92000004","","","","W06000022","W05000847"
"NP109AR",10,327172,188813,"W92000004","","","","W06000022","W05000847"
"NP109AS",10,327090,188834,"W92000004","","","","W06000022","W05000847"
"NP109AT",10,326771,189055,"W92000004","","","","W06000022","W05000847"
"NP109AU",10,327525,188996,"W92000004","","","","W06000022","W05000847"
"NP109AW",10,327512,189075,"W92000004","","","","W06000022","W05000847"
"NP109AX",10,327419,189112,"W92000004","","","","W06000022","W05000847"
"NP109AY",10,325555,189002,"W92000004","","","","W06000022","W05000839"
"NP109AZ",10,325628,188933,"W92000004","","","","W06000022","W05000839"
"NP109BA",10,325616,189026,"W92000004","","","","W06000022","W05000839"
"NP109BB",10,325623,189081,"W92000004","","","","W06000022","W05000839"
"NP109BD",10,325665,189053,"W92000004","","","","W06000022","W05000839"
"NP109BE",10,327766,187985,"W92000004","","","","W06000022","W05000847"
"NP109BG",10,328165,187808,"W92000004","","","","W06000022","W05000847"
"NP109BH",10,328029,187745,"W92000004","","","","W06000022","W05000847"
"NP109BJ",10,327945,187891,"W92000004","","","","W06000022","W05000847"
"NP109BL",10,327907,187869,"W92000004","","","","W06000022","W05000847"
"NP109BN",10,327972,187907,"W92000004","","","","W06000022","W05000847"
"NP109BP",10,328062,187840,"W92000004","","","","W06000022","W05000847"
"NP109BQ",10,327908,188001,"W92000004","","","","W06000022","W05000847"
"NP109BR",10,327845,187959,"W92000004","","","","W06000022","W05000847"
"NP109BS",10,327716,187870,"W92000004","","","","W06000022","W05000847"
"NP109BT",10,327841,187795,"W92000004","","","","W06000022","W05000847"
"NP109BU",10,327985,187691,"W92000004","","","","W06000022","W05000847"
"NP109BW",10,328074,187621,"W92000004","","","","W06000022","W05000847"
"NP109BX",10,327722,187742,"W92000004","","","","W06000022","W05000847"
"NP109BY",10,327748,187770,"W92000004","","","","W06000022","W05000847"
"NP109BZ",10,327969,187641,"W92000004","","","","W06000022","W05000847"
"NP109DA",10,327944,187615,"W92000004","","","","W06000022","W05000847"
"NP109DB",10,327823,187773,"W92000004","","","","W06000022","W05000847"
"NP109DD",10,328228,187554,"W92000004","","","","W06000022","W05000847"
"NP109DE",10,328164,187532,"W92000004","","","","W06000022","W05000847"
"NP109DF",10,328185,187444,"W92000004","","","","W06000022","W05000847"
"NP109DG",10,328154,187421,"W92000004","","","","W06000022","W05000847"
"NP109DH",10,327992,187503,"W92000004","","","","W06000022","W05000847"
"NP109DJ",10,328101,187526,"W92000004","","","","W06000022","W05000847"
"NP109DL",10,327605,187869,"W92000004","","","","W06000022","W05000847"
"NP109DN",10,328287,187374,"W92000004","","","","W06000022","W05000847"
