Aston Clinton Ward,E05002594
Hadfield North Ward,E05003399
Hadfield South Ward,E05003400
Hayfield Ward,E05003401
Hope Valley Ward,E05003402
Howard Town Ward,E05003403
Limestone Peak Ward,E05003404
New Mills East Ward,E05003405
New Mills West Ward,E05003406
Old Glossop Ward,E05003407
Padfield Ward,E05003408
St. John's Ward,E05003409
Sett Ward,E05003410
Simmondley Ward,E05003411
Stone Bench Ward,E05003412
Temple Ward,E05003413
Tintwistle Ward,E05003414
Whaley Bridge Ward,E05003415
Whitfield Ward,E05003416
Ashover Ward,E05003417
Barlow and Holmesfield Ward,E05003418
Brampton and Walton Ward,E05003419
Clay Cross North Ward,E05003420
Clay Cross South Ward,E05003421
Coal Aston Ward,E05003422
Dronfield North Ward,E05003423
Dronfield South Ward,E05003424
Dronfield Woodhouse Ward,E05003425
Eckington North Ward,E05003426
Eckington South Ward,E05003427
Gosforth Valley Ward,E05003428
Grassmoor Ward,E05003429
Holmewood and Heath Ward,E05003430
Killamarsh East Ward,E05003431
Killamarsh West Ward,E05003432
North Wingfield Central Ward,E05003433
Pilsley and Morton Ward,E05003434
Renishaw Ward,E05003435
Ridgeway and Marsh Lane Ward,E05003436
Shirland Ward,E05003437
Sutton Ward,E05003438
Tupton Ward,E05003439
Unstone Ward,E05003440
Wingerworth Ward,E05003441
Axminster Rural Ward,E05003459
Axminster Town Ward,E05003460
Beer and Branscombe Ward,E05003461
Broadclyst Ward,E05003462
Budleigh Ward,E05003463
Clyst Valley Ward,E05003464
Coly Valley Ward,E05003465
Dunkeswell Ward,E05003466
Exe Valley Ward,E05003467
Exmouth Brixington Ward,E05003468
Exmouth Halsdon Ward,E05003469
Exmouth Littleham Ward,E05003470
Exmouth Town Ward,E05003471
Exmouth Withycombe Raleigh Ward,E05003472
Honiton St. Paul's Ward,E05003475
Newbridges Ward,E05003476
Newton Poppleford and Harpford Ward,E05003477
Otterhead Ward,E05003478
Ottery St. Mary Town Ward,E05003480
Raleigh Ward,E05003481
Seaton Ward,E05003482
Sidmouth Rural Ward,E05003483
Sidmouth Sidford Ward,E05003484
Sidmouth Town Ward,E05003485
Tale Vale Ward,E05003486
Trinity Ward,E05003487
Woodbury and Lympstone Ward,E05003489
Yarty Ward,E05003490
Alphington Ward,E05003491
Cowick Ward,E05003492
Duryard Ward,E05003493
Exwick Ward,E05003494
Heavitree Ward,E05003495
Mincinglake Ward,E05003496
Newtown Ward,E05003497
Pennsylvania Ward,E05003498
Pinhoe Ward,E05003499
Polsloe Ward,E05003500
Priory Ward,E05003501
St. David's Ward,E05003502
St. James Ward,E05003503
St. Leonard's Ward,E05003504
St. Loyes Ward,E05003505
St. Thomas Ward,E05003506
Topsham Ward,E05003507
Whipton & Barton Ward,E05003508
Bradninch Ward,E05003510
Cadbury Ward,E05003511
Canonsleigh Ward,E05003512
Castle Ward,E05003513
Clare and Shuttern Ward,E05003514
Cranmore Ward,E05003515
Cullompton North Ward,E05003516
Cullompton Outer Ward,E05003517
Cullompton South Ward,E05003518
Halberton Ward,E05003519
Lawrence Ward,E05003520
Lower Culm Ward,E05003521
Lowman Ward,E05003522
Sandford and Creedy Ward,E05003524
Silverton Ward,E05003525
Taw Ward,E05003526
Taw Vale Ward,E05003527
Upper Culm Ward,E05003528
Upper Yeo Ward,E05003529
Way Ward,E05003530
Westexe Ward,E05003531
Bickington and Roundswell Ward,E05003533
Bishop's Nympton Ward,E05003534
Bratton Fleming Ward,E05003535
Braunton East Ward,E05003536
Braunton West Ward,E05003537
Central Town Ward,E05003538
Chittlehampton Ward,E05003539
Chulmleigh Ward,E05003540
Combe Martin Ward,E05003541
Forches and Whiddon Valley Ward,E05003542
Fremington Ward,E05003543
Georgeham and Mortehoe Ward,E05003544
Heanton Punchardon Ward,E05003545
Ilfracombe Central Ward,E05003546
Ilfracombe East Ward,E05003547
Ilfracombe West Ward,E05003548
Instow Ward,E05003549
"Landkey, Swimbridge and Taw Ward",E05003550
Longbridge Ward,E05003551
Lynton and Lynmouth Ward,E05003552
Marwood Ward,E05003553
Newport Ward,E05003554
North Molton Ward,E05003555
Pilton Ward,E05003556
South Molton Ward,E05003557
Witheridge Ward,E05003558
Yeo Valley Ward,E05003559
Allington and Loddiswell Ward,E05003560
Avon and Harbourne Ward,E05003561
Bickleigh and Shaugh Ward,E05003562
Charterlands Ward,E05003563
Cornwood and Sparkwell Ward,E05003564
Dartington Ward,E05003565
Dartmouth and Kingswear Ward,E05003566
Dartmouth Townstal Ward,E05003567
East Dart Ward,E05003568
Eastmoor Ward,E05003569
Erme Valley Ward,E05003570
Ivybridge Central Ward,E05003571
Ivybridge Filham Ward,E05003572
Ivybridge Woodlands Ward,E05003573
Kingsbridge East Ward,E05003574
Kingsbridge North Ward,E05003575
Marldon Ward,E05003576
Newton and Noss Ward,E05003577
Salcombe and Malborough Ward,E05003578
Saltstone Ward,E05003579
Skerries Ward,E05003580
South Brent Ward,E05003581
Stokenham Ward,E05003582
Thurlestone Ward,E05003583
Totnes Bridgetown Ward,E05003584
Totnes Town Ward,E05003585
Wembury and Brixton Ward,E05003586
West Dart Ward,E05003587
Westville and Alvington Ward,E05003588
Yealmpton Ward,E05003589
Ashburton and Buckfastleigh Ward,E05003591
Bishopsteignton Ward,E05003592
Bovey Ward,E05003593
Bradley Ward,E05003594
Buckland and Milber Ward,E05003595
Bushell Ward,E05003596
Chudleigh Ward,E05003597
Dawlish Central and North East Ward,E05003599
Dawlish South West Ward,E05003600
Haytor Ward,E05003601
Ipplepen Ward,E05003602
Kenn Valley Ward,E05003603
Kenton with Starcross Ward,E05003604
Kerswell-with-Combe Ward,E05003605
Kingsteignton East Ward,E05003606
Kingsteignton West Ward,E05003607
Moorland Ward,E05003608
Shaldon and Stokeinteignhead Ward,E05003609
Teignbridge North Ward,E05003610
Teignmouth Central Ward,E05003611
Teignmouth East Ward,E05003612
Teignmouth West Ward,E05003613
Teign Valley Ward,E05003614
Appledore Ward,E05003615
Bideford East Ward,E05003616
Bideford North Ward,E05003617
Bideford South Ward,E05003618
Broadheath Ward,E05003619
Clinton Ward,E05003620
Clovelly Bay Ward,E05003621
Coham Bridge Ward,E05003622
Forest Ward,E05003623
Hartland and Bradworthy Ward,E05003624
Holsworthy Ward,E05003625
Kenwith Ward,E05003626
Monkleigh and Littleham Ward,E05003627
Northam Ward,E05003628
Orchard Hill Ward,E05003629
Shebbear and Langtree Ward,E05003630
Tamarside Ward,E05003631
Three Moors Ward,E05003632
Torrington Ward,E05003633
Two Rivers Ward,E05003634
Waldon Ward,E05003635
Westward Ho! Ward,E05003636
Winkleigh Ward,E05003637
Bere Ferrers Ward,E05003638
Bridestowe Ward,E05003639
Buckland Monachorum Ward,E05003640
Burrator Ward,E05003641
Chagford Ward,E05003642
Drewsteignton Ward,E05003643
Exbourne Ward,E05003644
Hatherleigh Ward,E05003645
Lew Valley Ward,E05003646
Lydford Ward,E05003647
Mary Tavy Ward,E05003648
Milton Ford Ward,E05003649
North Tawton Ward,E05003650
Okehampton East Ward,E05003651
Okehampton West Ward,E05003652
Tamarside Ward,E05003653
Tavistock North Ward,E05003654
Tavistock South Ward,E05003655
Tavistock South West Ward,E05003656
South Tawton Ward,E05003657
Thrushel Ward,E05003658
Walkham Ward,E05003659
Burton and Winkton Ward,E05003660
Grange Ward,E05003661
Highcliffe Ward,E05003662
Jumpers Ward,E05003663
Mudeford and Friars Cliff Ward,E05003664
North Highcliffe and Walkford Ward,E05003665
Portfield Ward,E05003666
Purewell and Stanpit Ward,E05003667
St. Catherine's and Hurn Ward,E05003668
Town Centre Ward,E05003669
West Highcliffe Ward,E05003670
Alderholt Ward,E05003671
Ameysford Ward,E05003672
Colehill East Ward,E05003673
Colehill West Ward,E05003674
Corfe Mullen Central Ward,E05003675
Corfe Mullen North Ward,E05003676
Corfe Mullen South Ward,E05003677
Crane Ward,E05003678
Ferndown Central Ward,E05003679
Ferndown Links Ward,E05003680
Handley Vale Ward,E05003681
Holt Ward,E05003682
Longham Ward,E05003683
Parley Ward,E05003684
St. Leonards and St. Ives East Ward,E05003685
St. Leonards and St. Ives West Ward,E05003686
Stapehill Ward,E05003687
Stour Ward,E05003688
Three Cross and Potterne Ward,E05003689
Verwood Dewlands Ward,E05003690
Verwood Newtown Ward,E05003691
Verwood Stephen's Castle Ward,E05003692
West Moors Ward,E05003693
Wimborne Minster Ward,E05003694
Abbey Ward,E05003695
Blackmore Ward,E05003696
Blandford Damory Down Ward,E05003697
Blandford Hilltop Ward,E05003698
Blandford Langton St. Leonards Ward,E05003699
Blandford Old Town Ward,E05003700
Blandford Station Ward,E05003701
Bourton and District Ward,E05003702
Bulbarrow Ward,E05003703
Cranborne Chase Ward,E05003704
Gillingham Town Ward,E05003705
Hill Forts Ward,E05003706
Lodbourne Ward,E05003707
Lydden Vale Ward,E05003708
Marnhull Ward,E05003709
Milton Ward,E05003710
Motcombe and Ham Ward,E05003711
Portman Ward,E05003712
Riversdale Ward,E05003713
Shaftesbury Central Ward,E05003714
Shaftesbury Christy's Ward,E05003715
Shaftesbury Grosvenor Ward,E05003716
Shaftesbury Underhill Ward,E05003717
Stour Valley Ward,E05003718
The Beacon Ward,E05003719
The Lower Tarrants Ward,E05003720
The Stours Ward,E05003721
Wyke Ward,E05003722
Bere Regis Ward,E05003723
Castle Ward,E05003724
Creech Barrow Ward,E05003725
Langton Ward,E05003726
Lytchett Matravers Ward,E05003727
Lytchett Minster and Upton East Ward,E05003728
Lytchett Minster and Upton West Ward,E05003729
St. Martin Ward,E05003730
Swanage North Ward,E05003731
Swanage South Ward,E05003732
Wareham Ward,E05003733
West Purbeck Ward,E05003734
Winfrith Ward,E05003735
Wool Ward,E05003736
Beaminster Ward,E05003737
Bradford Abbas Ward,E05003738
Bradpole Ward,E05003739
Bridport North Ward,E05003740
Bridport South and Bothenhampton Ward,E05003741
Broadmayne Ward,E05003742
Broadwindsor Ward,E05003743
Burton Bradstock Ward,E05003744
Cam Vale Ward,E05003745
Charminster and Cerne Valley Ward,E05003746
Charmouth Ward,E05003747
Chesil Bank Ward,E05003748
Chickerell Ward,E05003749
Chideock and Symondsbury Ward,E05003750
Dorchester East Ward,E05003751
Dorchester North Ward,E05003752
Dorchester South Ward,E05003753
Dorchester West Ward,E05003754
Frome Valley Ward,E05003755
Halstock Ward,E05003756
Loders Ward,E05003757
Lyme Regis Ward,E05003758
Maiden Newton Ward,E05003759
Marshwood Vale Ward,E05003760
Netherbury Ward,E05003761
Owermoigne Ward,E05003762
Piddle Valley Ward,E05003763
Puddletown Ward,E05003764
Queen Thorne Ward,E05003765
Sherborne East Ward,E05003766
Sherborne West Ward,E05003767
Winterborne St. Martin Ward,E05003768
Yetminster Ward,E05003769
Littlemoor Ward,E05003770
Melcombe Regis Ward,E05003771
Preston Ward,E05003772
Radipole Ward,E05003773
Tophill East Ward,E05003774
Tophill West Ward,E05003775
Underhill Ward,E05003776
Upwey and Broadwey Ward,E05003777
Westham East Ward,E05003778
Westham North Ward,E05003779
Westham West Ward,E05003780
Wey Valley Ward,E05003781
Weymouth East Ward,E05003782
Weymouth West Ward,E05003783
Wyke Regis Ward,E05003784
Devonshire Ward,E05003920
Hampden Park Ward,E05003921
Langney Ward,E05003922
Meads Ward,E05003923
Old Town Ward,E05003924
Ratton Ward,E05003925
St. Anthony's Ward,E05003926
Sovereign Ward,E05003927
Upperton Ward,E05003928
Ashdown Ward,E05003929
Baird Ward,E05003930
Braybrooke Ward,E05003931
Castle Ward,E05003932
Central St. Leonards Ward,E05003933
Conquest Ward,E05003934
Gensing Ward,E05003935
Hollington Ward,E05003936
Maze Hill Ward,E05003937
Old Hastings Ward,E05003938
Ore Ward,E05003939
St. Helens Ward,E05003940
Silverhill Ward,E05003941
Tressell Ward,E05003942
West St. Leonards Ward,E05003943
Wishing Tree Ward,E05003944
Barcombe and Hamsey Ward,E05003945
Chailey and Wivelsfield Ward,E05003946
Ditchling and Westmeston Ward,E05003947
East Saltdean and Telscombe Cliffs Ward,E05003948
Kingston Ward,E05003949
Lewes Bridge Ward,E05003950
Lewes Castle Ward,E05003951
Lewes Priory Ward,E05003952
Newhaven Denton and Meeching Ward,E05003953
Newhaven Valley Ward,E05003954
Newick Ward,E05003955
Ouse Valley and Ringmer Ward,E05003956
Peacehaven East Ward,E05003957
Peacehaven North Ward,E05003958
Peacehaven West Ward,E05003959
"Plumpton, Streat, East Chiltington and St. John (Without) Ward",E05003960
Seaford Central Ward,E05003961
Seaford East Ward,E05003962
Seaford North Ward,E05003963
Seaford South Ward,E05003964
Seaford West Ward,E05003965
Battle Town Ward,E05003966
Brede Valley Ward,E05003967
Central Ward,E05003968
Collington Ward,E05003969
Crowhurst Ward,E05003970
